#Scan#,Adduct,CAS_Number,Charge,Compound_Name,Compound_Source,Data_Collector,ExactMass,FileScanUniqueID,INCHI,INCHI_AUX,Instrument,IonMode,Ion_Source,LibMZ,LibraryName,LibraryQualityString,Library_Class,MQScore,MZErrorPPM,MassDiff,NumberHits,Organism,PI,Precursor_MZ,Pubmed_ID,RT_Query,SharedPeaks,Smiles,SpecCharge,SpecMZ,SpectrumFile,SpectrumID,TIC_Query,UpdateWorkflowName,tags,internalFilename,Important_DOM,Important_Org
9795,M+H,,1,Brominated Phosphatidylcholine mz 2+ C24H47BrNO8 - putative,Crude,Marcus Ludwig,0,spectra/specs_ms.mgf9795,"InChI=1S/C24H47BrNO8P/c1-26(2,3)18-19-32-35(30,31)33-21-23(20-27)34-24(29)16-13-15-22(28)14-11-9-7-5-4-6-8-10-12-17-25/h6,8,22-23,27-28H,4-5,7,9-21H2,1-3H3/b8-6-/i25+1",,Orbitrap,Positive,LC-ESI,590.228,lib-00013.mgf,Bronze,3,0.974706,37405.9,22.078,1,GNPS-LIBRARY,Dorrestein/Boecker,590.228,,0,7,OC[C@@H](OC(C#CC#CC#CC#CC#CC#CC#CC)=O)COP([O-])(OCC[N+](C)(C)C)=O.OBr.[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH],1,612.306,specs_ms.mgf,CCMSLIB00005463849,1390000,UPDATE-SINGLE-ANNOTATED-BRONZE,,specs_ms.mgf,,
1187,M+H-C6H6O2,487525,1,Butein,Isolated,NIST,0,spectra/specs_ms.mgf1187,"InChI=1S/C15H12O5/c16-10-3-4-11(14(19)8-10)12(17)5-1-9-2-6-13(18)15(20)7-9/h1-8,16,18-20H/b5-1+",N/A,HCD,Positive,ESI,163.039,lib-00052.mgf,Bronze,3,0.92002,49229.4,8.02631,1,NIST17,NIST,163.039,N/A,0,6,C1=CC(=C(C=C1C=CC(=O)C2=C(C=C(C=C2)O)O)O)O,1,171.065,specs_ms.mgf,CCMSLIB00003533859,1480000,UPDATE-SINGLE-ANNOTATED-BRONZE,,specs_ms.mgf,,
1706,M+H,1244582,1,Cannabidiolic acid,Isolated,NIST,0,spectra/specs_ms.mgf1706,"InChI=1S/C22H30O4/c1-5-6-7-8-15-12-18(23)20(21(24)19(15)22(25)26)17-11-14(4)9-10-16(17)13(2)3/h11-12,16-17,23-24H,2,5-10H2,1,3-4H3,(H,25,26)/t16-,17+/m0/s1",N/A,HCD,Positive,ESI,359.222,lib-00052.mgf,Bronze,3,0.827505,195140,70.0985,1,NIST17,NIST,359.222,N/A,0,4,CCCCCC1=CC(=C(C(=C1C(=O)O)O)C2C=C(CCC2C(=C)C)C)O,1,289.123,specs_ms.mgf,CCMSLIB00003557698,194203,UPDATE-SINGLE-ANNOTATED-BRONZE,,specs_ms.mgf,,
6103,M+H,56257,1,Cantharidin,Isolated,NIST,0,spectra/specs_ms.mgf6103,N/A,N/A,HCD,Positive,ESI,197.081,lib-00048.mgf,Bronze,3,0.805838,329963,65.0293,1,NIST14,NIST,197.081,N/A,0,6,N/A,1,262.11,specs_ms.mgf,CCMSLIB00000268021,31200000,UPDATE-SINGLE-ANNOTATED-BRONZE,,specs_ms.mgf,,
6150,M+H-C18H21NO,90729423,1,Carebastine,Isolated,NIST,0,spectra/specs_ms.mgf6150,"InChI=1S/C32H37NO4/c1-32(2,31(35)36)27-17-15-24(16-18-27)29(34)14-9-21-33-22-19-28(20-23-33)37-30(25-10-5-3-6-11-25)26-12-7-4-8-13-26/h3-8,10-13,15-18,28,30H,9,14,19-23H2,1-2H3,(H,35,36)",N/A,HCD,Positive,ESI,233.117,lib-00052.mgf,Bronze,3,0.87681,283406,66.0669,1,NIST17,NIST,233.117,N/A,0,4,CC(C)(C1=CC=C(C=C1)C(=O)CCCN2CCC(CC2)OC(C3=CC=CC=C3)C4=CC=CC=C4)C(=O)O,1,299.184,specs_ms.mgf,CCMSLIB00003614590,211370,UPDATE-SINGLE-ANNOTATED-BRONZE,,specs_ms.mgf,,
1314,M+H,6380285,1,Carvacryl acetate,Isolated,NIST,0,spectra/specs_ms.mgf1314,"InChI=1S/C12H16O2/c1-8(2)11-6-5-9(3)12(7-11)14-10(4)13/h5-8H,1-4H3",N/A,IT-FT/ion trap with FTMS,Positive,ESI,193.122,lib-00052.mgf,Bronze,3,0.836801,114025,22.0207,1,NIST17,NIST,193.122,N/A,0,4,CC1=C(C=C(C=C1)C(C)C)OC(=O)C,1,215.143,specs_ms.mgf,CCMSLIB00003623521,170230,UPDATE-SINGLE-ANNOTATED-BRONZE,,specs_ms.mgf,,
9435,M+H-H2O,212310162,1,CAY10408,Isolated,NIST,0,spectra/specs_ms.mgf9435,"InChI=1S/C23H36O5/c1-2-13-23(14-8-15-23)21(26)11-7-10-18-17(19(24)16-20(18)25)9-5-3-4-6-12-22(27)28/h3,5,7,10,17-18,20-21,25-26H,2,4,6,8-9,11-16H2,1H3,(H,27,28)/b5-3-,10-7+/t17-,18-,20-,21-/m1/s1",N/A,HCD,Positive,ESI,375.253,lib-00048.mgf,Bronze,3,0.98116,79836.3,29.9588,1,NIST14,NIST,375.253,N/A,0,7,N/A,1,405.212,specs_ms.mgf,CCMSLIB00000324952,1400000,UPDATE-SINGLE-ANNOTATED-BRONZE,,specs_ms.mgf,,9435
8912,M+H-H2O,212310162,1,CAY10408,Isolated,NIST,0,spectra/specs_ms.mgf8912,N/A,N/A,HCD,Positive,ESI,375.253,lib-00048.mgf,Bronze,3,0.98116,79834.4,29.9581,1,NIST14,NIST,375.253,N/A,0,7,N/A,1,405.211,specs_ms.mgf,CCMSLIB00000324952,1400000,UPDATE-SINGLE-ANNOTATED-BRONZE,,specs_ms.mgf,,
4628,M+H,N/A,1,Cer(d18:0/16:0); [M+H]+ C34H70N1O3,Commercial,Thomas Metz,0,spectra/specs_ms.mgf4628,N/A,N/A,HCD; Velos,Positive,LC-ESI,539.528,lib-00036.mgf,Gold,1,0.944898,1866.82,1.0072,1,PNNL-LIPIDS-POSITIVE,Thomas Metz,539.528,N/A,0,11,N/A,1,540.535,specs_ms.mgf,CCMSLIB00003121869,516694,UPDATE-SINGLE-ANNOTATED-GOLD,,specs_ms.mgf,,
4618,M+H,N/A,1,Cer(d18:2/20:1); [M+H]+ C38H72N1O3,Commercial,Thomas Metz,0,spectra/specs_ms.mgf4618,N/A,N/A,HCD; Velos,Positive,LC-ESI,589.543,lib-00036.mgf,Gold,1,0.845026,93385.6,55.0548,1,PNNL-LIPIDS-POSITIVE,Thomas Metz,589.543,N/A,0,8,N/A,1,534.488,specs_ms.mgf,CCMSLIB00003109651,561442,UPDATE-SINGLE-ANNOTATED-GOLD,,specs_ms.mgf,,
9462,M+H,N/A,1,Cer(d18:2/20:1); [M+H]+ C38H72N1O3,Commercial,Thomas Metz,0,spectra/specs_ms.mgf9462,N/A,N/A,HCD; Velos,Positive,LC-ESI,589.543,lib-00036.mgf,Gold,1,0.842734,113740,67.0547,1,PNNL-LIPIDS-POSITIVE,Thomas Metz,589.543,N/A,0,8,N/A,1,522.488,specs_ms.mgf,CCMSLIB00003109651,438060,UPDATE-SINGLE-ANNOTATED-GOLD,,specs_ms.mgf,,
8017,M+H,N/A,1,Challenge45,Commercial,CASMI2016,0,spectra/specs_ms.mgf8017,,,qTof,Positive,LC-ESI,214.157,lib-00036.mgf,Gold,1,0.907702,226.434,0.0484924,1,CASMI,CASMI,214.157,,0,5,N/A,1,214.109,specs_ms.mgf,CCMSLIB00000579828,312642,UPDATE-SINGLE-ANNOTATED-GOLD,,specs_ms.mgf,,
4002,M+H-C2H6O3,78853982,1,Chamissonolide,Isolated,NIST,0,spectra/specs_ms.mgf4002,"InChI=1S/C17H24O6/c1-7-5-10-13(8(2)16(21)23-10)15(20)17(4)12(19)6-11(14(7)17)22-9(3)18/h7,10-15,19-20H,2,5-6H2,1,3-4H3/t7-,10-,11+,12-,13-,14-,15+,17-/m1/s1",N/A,IT-FT/ion trap with FTMS,Positive,ESI,247.133,lib-00052.mgf,Bronze,3,0.87009,291326,71.9962,1,NIST17,NIST,247.133,N/A,0,5,CC1CC2C(C(C3(C1C(CC3O)OC(=O)C)C)O)C(=C)C(=O)O2,1,319.129,specs_ms.mgf,CCMSLIB00003665917,2030000,UPDATE-SINGLE-ANNOTATED-BRONZE,,specs_ms.mgf,,
4140,M+H-C6H5Cl,3691358,1,Chlorophacinone,Isolated,NIST,0,spectra/specs_ms.mgf4140,"InChI=1S/C23H15ClO3/c24-16-12-10-15(11-13-16)19(14-6-2-1-3-7-14)23(27)20-21(25)17-8-4-5-9-18(17)22(20)26/h1-13,19-20H",N/A,IT-FT/ion trap with FTMS,Positive,ESI,263.07,lib-00052.mgf,Bronze,3,0.887891,356825,93.87,1,NIST17,NIST,263.07,N/A,0,5,C1=CC=C(C=C1)C(C2=CC=C(C=C2)Cl)C(=O)C3C(=O)C4=CC=CC=C4C3=O,1,356.94,specs_ms.mgf,CCMSLIB00003656564,974029,UPDATE-SINGLE-ANNOTATED-BRONZE,,specs_ms.mgf,,
5112,M+H-C6H5Cl,3691358,1,Chlorophacinone,Isolated,NIST,0,spectra/specs_ms.mgf5112,"InChI=1S/C23H15ClO3/c24-16-12-10-15(11-13-16)19(14-6-2-1-3-7-14)23(27)20-21(25)17-8-4-5-9-18(17)22(20)26/h1-13,19-20H",N/A,IT-FT/ion trap with FTMS,Positive,ESI,263.07,lib-00052.mgf,Bronze,3,0.881403,356826,93.8703,1,NIST17,NIST,263.07,N/A,0,5,C1=CC=C(C=C1)C(C2=CC=C(C=C2)Cl)C(=O)C3C(=O)C4=CC=CC=C4C3=O,1,356.941,specs_ms.mgf,CCMSLIB00003656564,14200000,UPDATE-SINGLE-ANNOTATED-BRONZE,,specs_ms.mgf,,
5113,M+H-C6H5Cl,3691358,1,Chlorophacinone,Isolated,NIST,0,spectra/specs_ms.mgf5113,"InChI=1S/C23H15ClO3/c24-16-12-10-15(11-13-16)19(14-6-2-1-3-7-14)23(27)20-21(25)17-8-4-5-9-18(17)22(20)26/h1-13,19-20H",N/A,IT-FT/ion trap with FTMS,Positive,ESI,263.07,lib-00052.mgf,Bronze,3,0.88263,356826,93.8703,1,NIST17,NIST,263.07,N/A,0,5,C1=CC=C(C=C1)C(C2=CC=C(C=C2)Cl)C(=O)C3C(=O)C4=CC=CC=C4C3=O,1,356.941,specs_ms.mgf,CCMSLIB00003656564,903189,UPDATE-SINGLE-ANNOTATED-BRONZE,,specs_ms.mgf,,
9434,M+H-C6H5Cl,3691358,1,Chlorophacinone,Isolated,NIST,0,spectra/specs_ms.mgf9434,"InChI=1S/C23H15ClO3/c24-16-12-10-15(11-13-16)19(14-6-2-1-3-7-14)23(27)20-21(25)17-8-4-5-9-18(17)22(20)26/h1-13,19-20H",N/A,IT-FT/ion trap with FTMS,Positive,ESI,263.07,lib-00052.mgf,Bronze,3,0.889128,356828,93.8708,1,NIST17,NIST,263.07,N/A,0,5,C1=CC=C(C=C1)C(C2=CC=C(C=C2)Cl)C(=O)C3C(=O)C4=CC=CC=C4C3=O,1,356.941,specs_ms.mgf,CCMSLIB00003656564,861218,UPDATE-SINGLE-ANNOTATED-BRONZE,,specs_ms.mgf,,
1887,M-H,1448-36-8,0,Cholic Acid Methyl Ester,Isolated,N/A,0,spectra/specs_ms.mgf1887,"InChI=1S/C25H42O5/c1-14(5-8-22(29)30-4)17-6-7-18-23-19(13-21(28)25(17,18)3)24(2)10-9-16(26)11-15(24)12-20(23)27/h14-21,23,26-28H,5-13H2,1-4H3",N/A,LC-ESI-QTOF,Negative-20eV,LC-ESI,421.296,lib-00037.mgf,Bronze,3,0.883817,211465,89.0893,1,METLIN,Metlin,421.296,N/A,0,5,N/A,1,332.207,specs_ms.mgf,CCMSLIB00000507193,1380000,UPDATE-SINGLE-ANNOTATED-BRONZE,,specs_ms.mgf,,
54,[M+Na]+,N/A,1,"Chrysanthemic Acid, Ethyl Ester",isolated,MoNA:VF-NPL-QEHF026186,0,spectra/specs_ms.mgf54,"InChI=1S/C12H20O2/c1-6-14-11(13)10-9(7-8(2)3)12(10,4)5/h7,9-10H,6H2,1-5H3",N/A,ESI-QFT,positive,N/A,219.136,lib-00029.mgf,Bronze,3,0.866554,169330,37.1062,1,MONA,MoNA,219.136,N/A,0,5,N/A,1,182.03,specs_ms.mgf,CCMSLIB00004717249,695114,UPDATE-SINGLE-ANNOTATED-BRONZE,,specs_ms.mgf,,
500,M+H,506434,1,"cis,cis-9,12-Octadecadien-1-ol",Isolated,NIST,0,spectra/specs_ms.mgf500,N/A,N/A,HCD,Positive,ESI,267.268,lib-00036.mgf,Bronze,3,0.817825,329314,88.0152,1,NIST14,NIST,267.268,N/A,0,9,N/A,1,355.283,specs_ms.mgf,CCMSLIB00000296666,525711,UPDATE-SINGLE-ANNOTATED-BRONZE,,specs_ms.mgf,,
9895,M+H,506434,1,"cis,cis-9,12-Octadecadien-1-ol",Isolated,NIST,0,spectra/specs_ms.mgf9895,N/A,N/A,HCD,Positive,ESI,267.268,lib-00036.mgf,Bronze,3,0.947701,93614.7,25.0202,1,NIST14,NIST,267.268,N/A,0,10,N/A,1,242.248,specs_ms.mgf,CCMSLIB00000296666,4650000,UPDATE-SINGLE-ANNOTATED-BRONZE,,specs_ms.mgf,,
8057,M+H-H2O,677354233,1,cis-.DELTA.2-11-Methyldodecenoic acid,Isolated,NIST,0,spectra/specs_ms.mgf8057,"InChI=1S/C13H24O2/c1-12(2)10-8-6-4-3-5-7-9-11-13(14)15/h9,11-12H,3-8,10H2,1-2H3,(H,14,15)/b11-9-",N/A,IT-FT/ion trap with FTMS,Positive,ESI,195.174,lib-00052.mgf,Bronze,3,0.903519,205106,40.0314,1,NIST17,NIST,195.174,N/A,0,7,CC(C)CCCCCCCC=CC(=O)O,1,235.206,specs_ms.mgf,CCMSLIB00003594174,1030000,UPDATE-SINGLE-ANNOTATED-BRONZE,,specs_ms.mgf,,
9818,M+H-H2O,677354233,1,cis-.DELTA.2-11-Methyldodecenoic acid,Isolated,NIST,0,spectra/specs_ms.mgf9818,"InChI=1S/C13H24O2/c1-12(2)10-8-6-4-3-5-7-9-11-13(14)15/h9,11-12H,3-8,10H2,1-2H3,(H,14,15)/b11-9-",N/A,HCD,Positive,ESI,195.174,lib-00052.mgf,Bronze,3,0.861355,230859,45.0577,1,NIST17,NIST,195.174,N/A,0,7,CC(C)CCCCCCCC=CC(=O)O,1,240.232,specs_ms.mgf,CCMSLIB00003594165,219737,UPDATE-SINGLE-ANNOTATED-BRONZE,,specs_ms.mgf,,
3681,M+H-2H2O,29743973,1,cis-10-Heptadecenoic acid,Isolated,NIST,0,spectra/specs_ms.mgf3681,"InChI=1S/C17H32O2/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17(18)19/h7-8H,2-6,9-16H2,1H3,(H,18,19)/b8-7-",N/A,HCD,Positive,ESI,233.226,lib-00052.mgf,Bronze,3,0.857702,103060,24.0363,1,NIST17,NIST,233.226,N/A,0,8,CCCCCCC=CCCCCCCCCC(=O)O,1,209.19,specs_ms.mgf,CCMSLIB00003479326,3190000,UPDATE-SINGLE-ANNOTATED-BRONZE,,specs_ms.mgf,,
7296,M+H,10417944,1,"cis-5,8,11,14,17-Eicosapentaenoic acid",Isolated,NIST,0,spectra/specs_ms.mgf7296,N/A,N/A,HCD,Positive,ESI,303.232,lib-00036.mgf,Bronze,3,0.854058,105419,31.9664,1,NIST14,NIST,303.232,N/A,0,7,N/A,1,335.198,specs_ms.mgf,CCMSLIB00000238985,124599,UPDATE-SINGLE-ANNOTATED-BRONZE,,specs_ms.mgf,,
9819,M+H-H2O,2430946,1,cis-5-Dodecenoic acid,Isolated,NIST,0,spectra/specs_ms.mgf9819,"InChI=1S/C12H22O2/c1-2-3-4-5-6-7-8-9-10-11-12(13)14/h7-8H,2-6,9-11H2,1H3,(H,13,14)/b8-7-",N/A,HCD,Positive,ESI,181.159,lib-00052.mgf,Bronze,3,0.949348,337214,61.0892,1,NIST17,NIST,181.159,N/A,0,7,CCCCCCC=CCCCC(=O)O,1,242.248,specs_ms.mgf,CCMSLIB00003453452,666975,UPDATE-SINGLE-ANNOTATED-BRONZE,,specs_ms.mgf,,
288,M+H,56875673,1,cis-7-Hexadecenoic acid methyl ester,Isolated,NIST,0,spectra/specs_ms.mgf288,N/A,N/A,HCD,Positive,ESI,269.247,lib-00048.mgf,Bronze,3,0.980877,0.680064,0.000183105,1,NIST14,NIST,269.247,N/A,0,10,N/A,1,269.247,specs_ms.mgf,CCMSLIB00000316836,492480,UPDATE-SINGLE-ANNOTATED-BRONZE,,specs_ms.mgf,,
8427,M+H,56875673,1,cis-7-Hexadecenoic acid methyl ester,Isolated,NIST,0,spectra/specs_ms.mgf8427,N/A,N/A,HCD,Positive,ESI,269.247,lib-00048.mgf,Bronze,3,0.904966,0.340032,0.0000916,1,NIST14,NIST,269.247,N/A,0,9,N/A,1,269.247,specs_ms.mgf,CCMSLIB00000316836,104751,UPDATE-SINGLE-ANNOTATED-BRONZE,,specs_ms.mgf,,
8633,M+H,56875673,1,cis-7-Hexadecenoic acid methyl ester,Isolated,NIST,0,spectra/specs_ms.mgf8633,N/A,N/A,HCD,Positive,ESI,269.247,lib-00048.mgf,Bronze,3,0.994008,1.13344,0.000305176,1,NIST14,NIST,269.247,N/A,0,10,N/A,1,269.247,specs_ms.mgf,CCMSLIB00000316836,170110,UPDATE-SINGLE-ANNOTATED-BRONZE,,specs_ms.mgf,,
8732,M+H,56875673,1,cis-7-Hexadecenoic acid methyl ester,Isolated,NIST,0,spectra/specs_ms.mgf8732,N/A,N/A,HCD,Positive,ESI,269.247,lib-00048.mgf,Bronze,3,0.991491,0.340032,0.0000916,1,NIST14,NIST,269.247,N/A,0,10,N/A,1,269.247,specs_ms.mgf,CCMSLIB00000316836,165557,UPDATE-SINGLE-ANNOTATED-BRONZE,,specs_ms.mgf,,
1288,M+H,473723,1,cis-Pinonic acid,Isolated,NIST,0,spectra/specs_ms.mgf1288,"InChI=1S/C10H16O3/c1-6(11)8-4-7(5-9(12)13)10(8,2)3/h7-8H,4-5H2,1-3H3,(H,12,13)",N/A,HCD,Positive,ESI,185.117,lib-00052.mgf,Bronze,3,0.854424,129648,24.0001,1,NIST17,NIST,185.117,N/A,0,6,CC(=O)C1CC(C1(C)C)CC(=O)O,1,209.117,specs_ms.mgf,CCMSLIB00003567444,154015,UPDATE-SINGLE-ANNOTATED-BRONZE,,specs_ms.mgf,,
2733,M+H,473723,1,cis-Pinonic acid,Isolated,NIST,0,spectra/specs_ms.mgf2733,"InChI=1S/C10H16O3/c1-6(11)8-4-7(5-9(12)13)10(8,2)3/h7-8H,4-5H2,1-3H3,(H,12,13)",N/A,HCD,Positive,ESI,185.117,lib-00052.mgf,Bronze,3,0.856161,151229,27.9951,1,NIST17,NIST,185.117,N/A,0,7,CC(=O)C1CC(C1(C)C)CC(=O)O,1,213.112,specs_ms.mgf,CCMSLIB00003567450,2190000,UPDATE-SINGLE-ANNOTATED-BRONZE,,specs_ms.mgf,,
7553,M+H-H2O,473723,1,cis-Pinonic acid,Isolated,NIST,0,spectra/specs_ms.mgf7553,"InChI=1S/C10H16O3/c1-6(11)8-4-7(5-9(12)13)10(8,2)3/h7-8H,4-5H2,1-3H3,(H,12,13)",N/A,HCD,Positive,ESI,167.107,lib-00052.mgf,Bronze,3,0.846473,454984,76.0309,1,NIST17,NIST,167.107,N/A,0,6,CC(=O)C1CC(C1(C)C)CC(=O)O,1,243.138,specs_ms.mgf,CCMSLIB00003567463,2710000,UPDATE-SINGLE-ANNOTATED-BRONZE,,specs_ms.mgf,,
3657,M+H-2H2O,506172,1,cis-Vaccenic acid,Isolated,NIST,0,spectra/specs_ms.mgf3657,"InChI=1S/C18H34O2/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18(19)20/h7-8H,2-6,9-17H2,1H3,(H,19,20)/b8-7-",N/A,IT-FT/ion trap with FTMS,Positive,ESI,247.242,lib-00052.mgf,Bronze,3,0.92078,210594,52.0677,1,NIST17,NIST,247.242,N/A,0,8,CCCCCCC=CCCCCCCCCCC(=O)O,1,195.174,specs_ms.mgf,CCMSLIB00003722167,982825,UPDATE-SINGLE-ANNOTATED-BRONZE,,specs_ms.mgf,,
3672,M+H,518752,1,Citrinin,Isolated,NIST,0,spectra/specs_ms.mgf3672,N/A,N/A,HCD,Positive,ESI,251.091,lib-00052.mgf,Bronze,3,0.907293,175194,43.9897,1,NIST17,NIST,251.091,N/A,0,5,N/A,1,207.102,specs_ms.mgf,CCMSLIB00003388665,1130000,UPDATE-SINGLE-ANNOTATED-BRONZE,,specs_ms.mgf,,
2614,M+H,86879-39-2,0,CMPF,Isolated,N/A,0,spectra/specs_ms.mgf2614,"InChI=1S/C12H16O5/c1-3-4-8-7(2)11(12(15)16)9(17-8)5-6-10(13)14/h3-6H2,1-2H3,(H,13,14)(H,15,16)",N/A,LC-ESI-QTOF,Positive-20eV,LC-ESI,241.107,lib-00037.mgf,Bronze,3,0.877544,141249,34.0562,1,METLIN,Metlin,241.107,N/A,0,4,N/A,1,275.163,specs_ms.mgf,CCMSLIB00000497442,3520000,UPDATE-SINGLE-ANNOTATED-BRONZE,,specs_ms.mgf,,
298,M+H,,1,CocamidoprpylBetaine,Lysate,AMelnik,342.288,spectra/specs_ms.mgf298,,,qTof,Positive,LC-ESI,343.3,lib-00036.mgf,Bronze,3,0.918841,209804,72.0256,1,GNPS-LIBRARY,PDorrestein,343.3,,0,5,CCCCCCCCCCCC(=O)NCCC[N+](C)(C)CC(=O)[O-],1,271.274,specs_ms.mgf,CCMSLIB00000579927,2120000,UPDATE-SINGLE-ANNOTATED-BRONZE,,specs_ms.mgf,,
345,M+H,,1,CocamidoprpylBetaine,Lysate,AMelnik,342.288,spectra/specs_ms.mgf345,,,qTof,Positive,LC-ESI,343.3,lib-00036.mgf,Bronze,3,0.932331,168976,58.0094,1,GNPS-LIBRARY,PDorrestein,343.3,,0,5,CCCCCCCCCCCC(=O)NCCC[N+](C)(C)CC(=O)[O-],1,285.291,specs_ms.mgf,CCMSLIB00000579927,718023,UPDATE-SINGLE-ANNOTATED-BRONZE,,specs_ms.mgf,,
381,M+H,,1,CocamidoprpylBetaine,Lysate,AMelnik,342.288,spectra/specs_ms.mgf381,,,qTof,Positive,LC-ESI,343.3,lib-00036.mgf,Bronze,3,0.984795,122381,42.0133,1,GNPS-LIBRARY,PDorrestein,343.3,,0,5,CCCCCCCCCCCC(=O)NCCC[N+](C)(C)CC(=O)[O-],1,301.287,specs_ms.mgf,CCMSLIB00000579927,13000000,UPDATE-SINGLE-ANNOTATED-BRONZE,,specs_ms.mgf,,
475,M+H,,1,CocamidoprpylBetaine,Lysate,AMelnik,342.288,spectra/specs_ms.mgf475,,,qTof,Positive,LC-ESI,343.3,lib-00036.mgf,Bronze,3,0.972777,11.9119,0.00408936,1,GNPS-LIBRARY,PDorrestein,343.3,,0,5,CCCCCCCCCCCC(=O)NCCC[N+](C)(C)CC(=O)[O-],1,343.296,specs_ms.mgf,CCMSLIB00000579927,2200000,UPDATE-SINGLE-ANNOTATED-BRONZE,,specs_ms.mgf,,
534,M+H,,1,CocamidoprpylBetaine,Lysate,AMelnik,342.288,spectra/specs_ms.mgf534,,,qTof,Positive,LC-ESI,343.3,lib-00036.mgf,Bronze,3,0.977283,81640.3,28.0271,1,GNPS-LIBRARY,PDorrestein,343.3,,0,4,CCCCCCCCCCCC(=O)NCCC[N+](C)(C)CC(=O)[O-],1,371.327,specs_ms.mgf,CCMSLIB00000579927,4300000,UPDATE-SINGLE-ANNOTATED-BRONZE,,specs_ms.mgf,,
600,M+H,,1,CocamidoprpylBetaine,Lysate,AMelnik,342.288,spectra/specs_ms.mgf600,,,qTof,Positive,LC-ESI,343.3,lib-00036.mgf,Bronze,3,0.974547,163295,56.0591,1,GNPS-LIBRARY,PDorrestein,343.3,,0,5,CCCCCCCCCCCC(=O)NCCC[N+](C)(C)CC(=O)[O-],1,399.359,specs_ms.mgf,CCMSLIB00000579927,2650000,UPDATE-SINGLE-ANNOTATED-BRONZE,,specs_ms.mgf,,
661,M+H,,1,CocamidoprpylBetaine,Lysate,AMelnik,342.288,spectra/specs_ms.mgf661,,,qTof,Positive,LC-ESI,343.3,lib-00036.mgf,Bronze,3,0.960768,244946,84.0898,1,GNPS-LIBRARY,PDorrestein,343.3,,0,5,CCCCCCCCCCCC(=O)NCCC[N+](C)(C)CC(=O)[O-],1,427.39,specs_ms.mgf,CCMSLIB00000579927,1120000,UPDATE-SINGLE-ANNOTATED-BRONZE,,specs_ms.mgf,,
1700,M+H,,1,CocamidoprpylBetaine,Lysate,AMelnik,342.288,spectra/specs_ms.mgf1700,,,qTof,Positive,LC-ESI,343.3,lib-00036.mgf,Bronze,3,0.938454,163315,56.0659,1,GNPS-LIBRARY,PDorrestein,343.3,,0,4,CCCCCCCCCCCC(=O)NCCC[N+](C)(C)CC(=O)[O-],1,287.234,specs_ms.mgf,CCMSLIB00000579927,849010,UPDATE-SINGLE-ANNOTATED-BRONZE,,specs_ms.mgf,,
1817,M+H,,1,CocamidoprpylBetaine,Lysate,AMelnik,342.288,spectra/specs_ms.mgf1817,,,qTof,Positive,LC-ESI,343.3,lib-00036.mgf,Bronze,3,0.957088,81665.6,28.0358,1,GNPS-LIBRARY,PDorrestein,343.3,,0,4,CCCCCCCCCCCC(=O)NCCC[N+](C)(C)CC(=O)[O-],1,315.264,specs_ms.mgf,CCMSLIB00000579927,1430000,UPDATE-SINGLE-ANNOTATED-BRONZE,,specs_ms.mgf,,
5785,M+H,,1,CocamidoprpylBetaine,Lysate,AMelnik,342.288,spectra/specs_ms.mgf5785,,,qTof,Positive,LC-ESI,343.3,lib-00036.mgf,Bronze,3,0.97827,40814.5,14.0116,1,GNPS-LIBRARY,PDorrestein,343.3,,0,5,CCCCCCCCCCCC(=O)NCCC[N+](C)(C)CC(=O)[O-],1,357.312,specs_ms.mgf,CCMSLIB00000579927,3720000,UPDATE-SINGLE-ANNOTATED-BRONZE,,specs_ms.mgf,,
881,M+NH4,,0,Contaminant vial septum ThermoFisher C5000-44B,Commercial,lfnothias,0,spectra/specs_ms.mgf881,,,Orbitrap,Positive,LC-ESI,626.217,lib-00013.mgf,Bronze,3,0.810139,142227,89.0652,1,GNPS-LIBRARY,Dorrestein,626.217,,0,13,,1,537.152,specs_ms.mgf,CCMSLIB00005435819,164844,UPDATE-SINGLE-ANNOTATED-BRONZE,,specs_ms.mgf,,
909,M+NH4,,0,Contaminant vial septum ThermoFisher C5000-44B,Commercial,lfnothias,0,spectra/specs_ms.mgf909,,,Orbitrap,Positive,LC-ESI,626.217,lib-00013.mgf,Bronze,3,0.932423,115041,72.0405,1,GNPS-LIBRARY,Dorrestein,626.217,,0,25,,1,554.177,specs_ms.mgf,CCMSLIB00005435819,6250000,UPDATE-SINGLE-ANNOTATED-BRONZE,,specs_ms.mgf,,
998,M+NH4,,0,Contaminant vial septum ThermoFisher C5000-44B,Commercial,lfnothias,0,spectra/specs_ms.mgf998,,,Orbitrap,Positive,LC-ESI,626.217,lib-00013.mgf,Bronze,3,0.960201,3159.18,1.97833,1,GNPS-LIBRARY,Dorrestein,626.217,,0,24,,1,628.195,specs_ms.mgf,CCMSLIB00005435819,1470000,UPDATE-SINGLE-ANNOTATED-BRONZE,,specs_ms.mgf,,
