"InChIKey","ClassyFy Status","Kingdom","Superclass","Class","Subclass","Parent Level 1","Parent Level 2","Parent Level 3","Parent Level 4","Parent Level 5"
"VYFYYTLLBUKUHU-UHFFFAOYSA-N","Completed","Organic compounds","Benzenoids","Phenols","Benzenediols","Catechols","Catecholamines and derivatives"
"FQQQKGAFQIIGLQ-VYFUBJQISA-N","Completed","Organic compounds","Lipids and lipid-like molecules","Glycerophospholipids","Glycerophosphoglycerols","Lysophosphatidylglycerols"
"BVJSKAUUFXBDOB-BPGUCPLFSA-N","Completed","Organic compounds","Lipids and lipid-like molecules","Glycerophospholipids","Glycerophosphoglycerols","Lysophosphatidylglycerols"
"YKFGCFTZQOQFRX-VYMSZZINSA-N","Not Found","","","","",""
"GHQQYDSARXURNG-SSEXGKCCSA-N","Completed","Organic compounds","Lipids and lipid-like molecules","Glycerophospholipids","Glycerophosphocholines","Phosphatidylcholines"
"YKFGCFTZQOQFRX-VYMSZZINSA-N","Not Found","","","","",""
"HVAUUPRFYPCOCA-AREMUKBSSA-N","Completed","Organic compounds","Lipids and lipid-like molecules","Glycerophospholipids","Glycerophosphocholines","1-alkyl,2-acylglycero-3-phosphocholines","1-alkyl,2-acetylglycero-3-phosphocholines"
"IJBFSOLHRKELLR-FPLPWBNLSA-N","Completed","Organic compounds","Lipids and lipid-like molecules","Fatty Acyls","Fatty acids and conjugates","Medium-chain fatty acids"
"WVQBLGZPHOPPFO-LBPRGKRZSA-N","Completed","Organic compounds","Benzenoids","Benzene and substituted derivatives","Anilides","Anilides"
"XKZMMQQSZJUMDL-UHFFFAOYSA-N","Completed","Organic compounds","Organic oxygen compounds","Organooxygen compounds","Carbonyl compounds","Ketones","Aryl ketones","Phenylketones","Alkyl-phenylketones"
"RVKIPWVMZANZLI-ZFWWWQNUSA-N","Completed","Organic compounds","Organic acids and derivatives","Carboxylic acids and derivatives","Amino acids, peptides, and analogues","Peptides","Dipeptides"
"MEHUJCGAYMDLEL-CABCVRRESA-N","Completed","Organic compounds","Lipids and lipid-like molecules","Fatty Acyls","Fatty acids and conjugates","Long-chain fatty acids"
